id,title,description,link,image_​​link,availability,brand,condition,price
wb05,WB0.5,"WB0.5
Wall Bracket for Compact Loudspeaker


This patented design is extremely functional and at the same time very strong. The loudspeaker mounting angle can be adjusted both vertically and horizontally. The bracket is virtually invisible when mounted with a loudspeaker not more than 6 cm from the wall. The extremely rigid bracket can support up to 15 kg. The bracket is virtually invisible with a loudspeaker at least 11 cm wide. Necessary mounting hardware (screws, raw plugs, etc.) included.

Finish:
Available in Black or White powder coated 4 mm steel.",https://hifi-freaks.se/wb0-5.html,https://hifi-freaks.se/media/catalog/product/w/b/wb05-vmw0.5_1.jpg,"in stock",,new,529.0000
wharfedale-jadesr,"Wharfedale Jade SR","&nbsp;
Jade &auml;r den senaste audiophile klassh&ouml;gtalaren design fr&aring;n Wharfedale, v&auml;rldens mest k&auml;nda hi fi-m&auml;rke.
&nbsp;
Den inneh&aring;ller alla de senaste f&ouml;rb&auml;ttringarna i h&ouml;gtalardesign och tillverkning med hj&auml;lp av IAGs vertikalt integrerade fabriker i IS09001. Datorst&ouml;dd modellering och precisionsverktyg g&ouml;r det m&ouml;jligt f&ouml;r Wharfedale att producera h&ouml;gsta prestanda fr&aring;n detta fantastiskt utformade utbud av h&ouml;gtalare. Med varje enskild del av varje drivenhet och komponent tillverkad i v&aring;r egen fabrik har vi fullst&auml;ndig kontroll &ouml;ver alla aspekter av kvalitet vid tillverkningen av v&aring;ra h&ouml;gtalare f&ouml;r att de ska kunna erbjuda sina &auml;gare en livsl&auml;ngd av &ouml;verfl&ouml;d.
&nbsp;
Konstruerad f&ouml;r att erbjuda n&aring;got utom det vanliga och att betraktas som ett exceptionellt musikreproduktionsinstrument m&aring;ste varje Wharfedale-h&ouml;gtalare uppfylla ett antal av v&aring;ra kr&auml;vande kriterium. Det m&aring;ste presentera enast&aring;ende detalj och uppl&ouml;sning som kr&auml;ver en diskanthanterare med ett bra svar p&aring; det oh&ouml;rbara frekvensspektret. Den m&aring;ste ha en neutral, realistisk mellanklass som &auml;r of&auml;rgad av sk&aring;pets boxiness och avsl&ouml;jar den sanna inspelningen. Det m&aring;ste ha enast&aring;ende bandbredd som kan n&aring; djup utan &ouml;verh&auml;ng. Det m&aring;ste samlas fullst&auml;ndigt med ett paket som &auml;r ambivalent med rumsomgivning och uppvisar en bred, j&auml;mn dispersion utan fasinterferens eller f&auml;rgning.
&nbsp;
Slutligen m&aring;ste den hela tiden vara avslappnad och enkel eftersom den g&aring;r igenom oktaverna. F&ouml;rutom att skicka in varje enskild drivenhet under testning och certifiering av ett team av f&ouml;rstklassiga ingenj&ouml;rer, uts&auml;tts varje avslutad h&ouml;gtalare f&ouml;r noggranna testprocedurer, vars resultat m&aring;ste bekr&auml;ftas av v&aring;r chef f&ouml;r akustisk design, Peter Comeau.",https://hifi-freaks.se/wharfedale-jade-sr.html,https://hifi-freaks.se/media/catalog/product/j/a/jadesr-4.jpg,"in stock",Wharfedale,new,6999.0000
wharfedale-revasr,"Wharfedale Reva SR","&nbsp;
REVA
Reva-serien &auml;r helt nykonstruerad, f&ouml;r maximal tonbalans och musikalisk detaljeringsgrad. Wharfdales nya Reva-serie har omfattande unders&ouml;kts i kabinen och enhetstekniken kombinerat med passion f&ouml;r musik. Bara fr&aring;n sin egen fl&auml;tade glasfiberbas / mediumton-enhet till den otroligt vackra sjulagers pianolackytan. Slutresultatet &auml;r en otroligt vacker talare som ser bra ut och kommer att &aring;teruppliva live i din musik och filmsamling.
&nbsp;
Ljudfunktioner
Wharfedale Reva &auml;r designad fr&aring;n grunden f&ouml;r att erbjuda toppmodern tonal noggrannhet och musikalisk detalj, och den har tagits fram med en kombination av omfattande forskning i unik element- och kabinett teknik kombinerat med en passion f&ouml;r musik. Fr&aring;n den egenutvecklade glasfiberv&auml;vda basen och mellanregister-elementen till dess 7 lagers pianolack - Reva Serien &auml;r fantastisk inifr&aring;n och ut och kommer att g&ouml;ra din musiksamling och hemmabioupplevelse sp&auml;nnande.
&nbsp;
Reva Range
Reva &auml;r det senaste utbudet av Audiofila h&ouml;gtalare fr&aring;n Wharfedale, det mest v&auml;lk&auml;nda namnet p&aring; brittiska h&ouml;gtalare. Storbritannien har l&auml;nge varit k&auml;nd &ouml;ver hela v&auml;rlden som hem f&ouml;r h&ouml;gtalarteknik n&auml;r det g&auml;ller innovation och kvalitet. Detta goda rykte har n&aring;gra av v&auml;rldens mest k&auml;nda h&ouml;gtalartillverkare anv&auml;nt m&aring;nga &aring;r p&aring; att bygga upp. Wharfedale, som grundades f&ouml;r &ouml;ver &aring;ttio &aring;r sedan, har alltid g&aring;tt i spetsen f&ouml;r att utveckla detta anseende.",https://hifi-freaks.se/wharfedale-reva-sr.html,https://hifi-freaks.se/media/catalog/product/2/5/25f36272-e779-4ff2-9d2d-ddfbf1c9d77c_800_600.jpg,"in stock",Wharfedale,new,5999.0000
wharfedale-wh-dfs,"Wharfedale WH-DFS","DFS-modellerna &auml;r konstruerade f&ouml;r att vara diskreta och eleganta, men utan kompromisser i prestanda, den perfekta l&ouml;sningen f&ouml;r multifunktionella rum och lounger med hemmabio- eller multifunktionssystem.
&nbsp;
Med samma arrangemang av drivenheter som de st&ouml;rre modellerna producerar DFS samma direkt och omgivande ljudf&auml;lt, men &auml;r ljusare och mindre, med ett urval av svart trasa (ej avtagbar DFS st&aring;r f&ouml;r ""Diffuse Field Surround, en idealisk f&ouml;r reproduktionen av bakre surroundeffekter i en bipol&auml;r h&ouml;gtalare som &auml;r speciellt konstruerad och konstruerad f&ouml;r bakre v&auml;ggmontering. Det ger b&aring;de omgivande och direkt ljud f&ouml;r exakta stereoreffekter. En bra bakre ljud kr&auml;ver b&aring;de omgivande ljud och stereobildning.
&nbsp;
Med Wharfedale DFS-h&ouml;gtalaren kan du &aring;terskapa ett &ouml;vertygande och realistiskt bakre ljudf&auml;lt med ett enda par h&ouml;gtalare. Den profilerade baffeln ger exceptionella spridningsegenskaper f&ouml;r ett &ouml;ppet och avsl&ouml;jande ljud medan det extruderade triangul&auml;ra tv&auml;rsnittet &auml;r avg&ouml;rande f&ouml;r den akustiska naturen av det bakre ljudf&auml;ltet. Tonal matchning av ett hemmabiosystem uppn&aring;s genom att anv&auml;nda KEVLAR-konerna med KEVLAR eller kolbaserade fr&auml;mre h&ouml;gtalare, medan polypropenversionen &auml;r l&auml;mpligare f&ouml;r andra konmaterial, s&aring;som pappers- / massabaserade koner, eller i sj&auml;lva verket andra polypropenbaserade modeller.",https://hifi-freaks.se/wharfedale-wh-dfs.html,https://hifi-freaks.se/media/catalog/product/w/h/wharfedale-wh-dfs_00_ml.jpg,"in stock",Wharfedale,new,2599.0000
wharfedale-diamond220,"Wharfedale Diamond 220","-En &auml;kta hifi-legend!
&nbsp;
Den nya modellen Diamond 220 &auml;r nu &auml;nnu mer raffinerad &auml;n sina f&ouml;reg&aring;ngare och har redan f&aring;tt mycket ber&ouml;m fr&aring;n fackpressen. Tillbaka i 1981 &ouml;vertr&auml;ffade den f&ouml;rsta Wharfedale Diamond allas f&ouml;rv&auml;ntningar om vad en liten h&ouml;gtalare kan prestera. Den visade att sm&aring; h&ouml;gtalare inte beh&ouml;ver l&aring;ta som sm&aring; h&ouml;gtalare. Trots det l&aring;ga priset och den kompakta storleken var ljudbilden enorm och tonen var varm och musikalisk.
Slog Dali Zensor 1 ner fr&aring;n tronen i WhatHiFi: ""Dalis f&ouml;rblev en f&ouml;reg&aring;ngare &auml;ven efter att Q Acoustic 2020is kr&ouml;ntes 2012. Men efter att Wharfedale Diamond 220s har h&ouml;jt ribban har de inte l&auml;ngre niv&aring;n n&auml;r det g&auml;ller finess, elegans och dynamik f&ouml;r att stanna kvar i toppskiktet.""
&nbsp;
Nytt kabinett och f&ouml;rb&auml;ttrat ljud och finish
Ett alldeles nytt sandwich-kabinett med tre skikt av olika MDF ers&auml;tter de gammeldags sp&aring;n-kabinetten, och detta ger &ouml;verl&auml;gsen styvhet och resonansfrihet, vilket bidrar till minskad f&ouml;rvr&auml;ngning. En annan f&ouml;rdel med MDF &auml;r att det &auml;r l&auml;ttare att f&aring; fram en snygg finish s&aring; att h&ouml;gtalarna framst&aring;r alldeles sl&auml;ta med en fin h&ouml;gglans som kl&auml;r alla eleganta hem. Diamond 220 har en inbyggd fot med inbyggd basreflexport hela v&auml;gen runt, och det ger en j&auml;mnare och sl&auml;tare basrespons, men g&ouml;r det ocks&aring; m&ouml;jligt att s&auml;tta h&ouml;gtalarna n&auml;ra en v&auml;gg eller i en bokhylla.
&nbsp;
Nyutvecklade enheter f&ouml;r b&auml;st ljud
Basenheten &auml;r tillverkad av fl&auml;tade Kevlar-fibrer med f&ouml;rst&auml;rkningar f&ouml;r att g&ouml;ra membranet extra styvt, och det nya magnetsystemet &auml;r ocks&aring; med till att ge en fantastisk kontroll i ljudet. Vokalerna &auml;r kusligt realistiska och basen &auml;r verkligen vass s&aring; att den aldrig sl&auml;par efter resten av ljudbilden. Diskanten &auml;r utrustad med en v&aring;gledare som ger extra dynamik och fyllighet s&aring; att man l&auml;tt och tydligt kan h&ouml;ra varje instruments eget sound. Den generella tonen &auml;r otroligt v&auml;lbalanserad och med en realism som du bara inte f&ouml;rv&auml;ntar dig fr&aring;n en h&ouml;gtalare av denna storlek eller pris. Med en myriad av bra tester, en l&aring;ng utvecklingshistoria bakom sig, och med klassisk status bland entusiaster kan du bara inte g&aring; fel med Wharfedale Diamond 220.
&nbsp;
&nbsp;
Genomg&aring;ende teknik i hela serien inkluderar:
&nbsp;
- En unik kabinettkonstruktion
&nbsp;
- Ett sandwich-byggt MDF kabinett som resulterar i b&aring;de b&auml;ttre ljud och snyggare kabinett.
&nbsp;
- Lackerad frontbaffel
&nbsp;
- Basenheter med extra stora magneter f&ouml;r &auml;nnu precisare bas.
&nbsp;
- Basreflexport l&auml;ngst ner som dels ger djupare bas men som ocks&aring; g&ouml;r det m&ouml;jligt att st&auml;lla h&ouml;gtalaren v&auml;ldigt n&auml;ra v&auml;ggen
&nbsp;
- Uppgraderade delningsfilter
&nbsp;",https://hifi-freaks.se/wharfedale-diamond-220.html,https://hifi-freaks.se/media/catalog/product/d/i/diamond220test2_1.jpg,"in stock",Wharfedale,new,2499.0000
quadvena,"QUAD Vena","Utformat för den moderna musikälskaren, men med klassisk QUAD kvalitet och ljud!
Vena erbjuder ett brett utbud av digitala och trådlösa uppkopplingar och är utrustad med ett kraftfullt toroidalt nätaggregat som levererar 2x 45 watt. Den levereras bl.a. i QUADs signaturfärg Lancaster-grå, högblank piano vit eller svart samt mahognyfaner. Vena är verkligen en fest för ögat och särskilt örat för den som söker en praktisk förstärkare med bekvämligheten av bl.a. Bluetooth utan att kompromissa med ljudkvaliteten.
 
Som vi alla vet har en stor del av dagens musikkonsumtion expanderat från vinyl och CD till streaming och trådlös musiköverföring. Den praktiska aspekten av att kunna komma åt hela sin musiksamling från ett digitalt lager eller musiktjänst gläder de flesta musikaliska hjärtan.
Vena har fångat essensen av avancerad Quad-teknik i en värld av modern teknik. Den bibehåller den ursprungliga designfilosofin och ger nu även användaren tillgång till digitala ingångar. Både Quads högtalare och elektronik är kända för sin öppenhet, precision och naturliga musikåtergivning - Quad Vena är inte ett undantag.

Lätt och enkel anslutning!
Två analoga ingångar kompletteras av en rad digitala möjligheter från optisk och koaxial till USB. Direkt ingång för iPhone, iPad och iPod via USB-A. Den inbyggda högkvalitativa DAC´en kan köra filer upp till 24-bitars upplösning. Dessutom kan alla Bluetooth-källor länka trådlöst till Vena med optimal ljudkvalitet som garanteras genom den innovativa aptX codec.
 
Vena kasta ut 45W per kanal i 8 ohm och har hörlursuttaget på framsidan. Digitala optiska och koaxiala utgångar utöver en analog Pre-utgång gör verkligen Vena till en mångsidig styrenhet. Fjärrstyrning av volym och ingång justeras lätt från den medföljande fjärrkontrollen.
 
Quad Vena är en riktig pärla i den kompakta världen och har redan skördat och vunnit flera tester i olika tidskrifter. Här är verkligen en smart förstärkare som uppfyller alla moderna krav. Och naturligtvis kan du räkna med det legendariska Quad-ljudet via finmekanik som har varit kännetecknande för Quad sedan 1936.
",https://hifi-freaks.se/quad-vena.html,https://hifi-freaks.se/media/catalog/product/v/e/vena_20150520143259_285_1.jpg,"in stock",Quad,new,9999.0000
"Quad VA-One","QUAD VA-ONE","Med ett fotavtryck p&aring; bara 18 x 33 cm &auml;r VA-One bekv&auml;mt kompakt f&ouml;r en ventilf&ouml;rst&auml;rkare - tillr&auml;ckligt liten f&ouml;r att kunna st&aring; p&aring; ett skrivbord, bord eller hylla. &Auml;nd&aring; &auml;r den packad med en m&auml;ngd h&ouml;gpresterande ljudteknik: en Hi-Res DAC (Digital-to-Analog Converter) tillsammans med en ventilbaserad preamp och power amp kretsar f&ouml;r att kunna leverera &ouml;verl&auml;gsen ljudkvalitet fr&aring;n en m&auml;ngd olika uppspelningsenheter - fr&aring;n smartphones, surfplattor, datorer och Mac-datorer till HiFi-k&auml;llkomponenter.
&nbsp;
""VA-One &auml;r kanske inte s&aring; v&auml;ldigt stor, men den &auml;r extremt smart."" ~ Hi-Fi Choice, oktober 2016.
&nbsp;
Klassisk hi-fi f&ouml;r moderna musik&auml;lskare
Byggkvaliteten &auml;r oklanderlig b&aring;de inifr&aring;n och ut, precis som man f&ouml;rv&auml;ntar sig av Quad. De interna komponenterna har noggrant valts f&ouml;r att s&auml;kerst&auml;lla att VA-One uppr&auml;tth&aring;ller f&ouml;retagets traditionella ordspr&aring;k "" the closest approach to the original sound"", medan den externa stylingen &auml;r klassisk Quad, med finish i traditionell Lancaster Gray. Amplens frontpanel har en smidigverkande volymkontroll med en motoriserad potentiometer som m&ouml;jligg&ouml;r exakt justering via den medf&ouml;ljande fj&auml;rrkontrollen, tillsammans med h&ouml;gkvalitativ h&ouml;rlursutg&aring;ng och kontroller f&ouml;r ing&aring;ngsval och Bluetooth-parning.
&nbsp;
Allt i allt &auml;r detta den perfekta kompaktf&ouml;rst&auml;rkaren f&ouml;r moderna musik&auml;lskare som &ouml;nskar den melliflu&ouml;sa ljudkvaliteten och de l&auml;ckra retroanv&auml;ndning av ventiler, samtidigt som man lyssnar p&aring; musik fr&aring;n alla moderna enheter s&aring;som smartphones, surfplattor och datorer.
&nbsp;
En kombination av 7 pre- och kraft-f&ouml;rst&auml;rkningsventiler
VA-One har en imponerande samling ventiler f&ouml;r en s&aring; kompakt enhet (sju totalt). Preamp-sektionen inneh&aring;ller en ECC83 h&ouml;gimpedanstriod, som matar en ECC82 tvillingtrioddrev och fassk&auml;rningssteg. Utg&aring;ngssteget anv&auml;nder tv&aring; EL84 pentoder per kanal i en push-pull konfiguration som levererar 2x15W - tillr&auml;cklig effekt f&ouml;r att driva effektiva moderna h&ouml;gtalare till h&ouml;ga volymer samtidigt som du beh&aring;ller den &ouml;verd&aring;diga ljudkvaliteten som kommer fr&aring;n ampens ventilbaserade topologi.
&nbsp;
F&ouml;rutom att tillhandah&aring;lla den flytande, f&ouml;rdjupande soniska prestanda som &auml;r f&ouml;rknippad med klassisk ventilf&ouml;rst&auml;rkning, levererar VA-One snabba musikaliska detaljer utan den o&ouml;nskade f&auml;rgningen som ofta &auml;r f&ouml;rknippad med s&auml;mre ventilbaserade produkter, detta tack vare de mycket specificerade utg&aring;ngstransformatorerna.
&nbsp;
Modern digital bekv&auml;mlighet, inklusive USB och Bluetooth-anslutning
Tre digitala ljuding&aring;ngar - optisk, koaxial och asynkron USB &ndash; st&ouml;djer data upp till 24-bit / 192kHz, och en RCA-phono-ing&aring;ng ger m&ouml;jlighet att ansluta en analog k&auml;lla s&aring;som en CD-spelare eller en skivspelare (n&auml;r den anv&auml;nds med ett l&auml;mpligt phono-steg).
&nbsp;
Dessutom kan de som vill njuta av friheten med tr&aring;dl&ouml;s anslutning para med smartphones, surfplattor och datorer via Bluetooth, med st&ouml;d f&ouml;r den soniskt &ouml;verl&auml;gsna aptX-codec.",https://hifi-freaks.se/quad-va-one.html,https://hifi-freaks.se/media/catalog/product/v/a/va-one_20160816102256_823_1.jpg,"in stock",Quad,new,19990.0000
"QUAD QII-Forty","QUAD QII-Forty","&nbsp;
Quad II-forty effektf&ouml;rst&auml;rkaren &auml;r mycket mer &auml;n en hyllning till en av de mest k&auml;nda design i ljud - men raffinerad och kraftfull i modern mening. &Auml;ven om kretstopologin har f&ouml;r&auml;ndrats lite fr&aring;n originalet har betydligt b&auml;ttre komponenter och en helt ny transformatorteknik utvecklats. Medan du fortfarande &auml;r delikat balanserad uppn&aring;s ett snabbt, skarpt och detaljerat ljud samtidigt som du producerar en utg&aring;ngsstr&ouml;m som &auml;r l&auml;mplig f&ouml;r moderna h&ouml;gtalare, inklusive v&aring;r egen ESL. KT-88 utg&aring;ende ventiler arbetar i push-pull-konfiguration, medan ett val p&aring; 4 Ohm eller 8 Ohm kranar ger ett brett utbud av h&ouml;gtalarkonfigurationer.",https://hifi-freaks.se/quad-qii-forty.html,https://hifi-freaks.se/media/catalog/product/i/i/ii-forty_20150401123206_126.jpg,"in stock",Quad,new,22990.0000
"QUAD QII-Eighty","QUAD QII-Eighty","Designad av Tim DeParavicini, Quad II-Eighty tar inspiration fr&aring;n den ursprungliga Quad II-f&ouml;rst&auml;rkaren. Det &auml;r en 80-watt monoffektf&ouml;rst&auml;rkare som f&ouml;ljer Peter Walkers tradition och filosofi. Utg&aring;ngssektionen best&aring;r av 4 KT88-ventiler som k&ouml;rs som tv&aring; par i tryckdrag med hallmark Quad-topologin f&ouml;r partiell katodladdning i utg&aring;ngstransformatorn.",https://hifi-freaks.se/quad-qii-eighty.html,https://hifi-freaks.se/media/catalog/product/i/i/ii-eighty_20150401141042_129.jpg,"in stock",Quad,new,42500.0000
"QUAD QII-Classic","QUAD QII-Classic","Detta &auml;r en trogen reproduktion av originalen - den nya Quad II Classic erbjuder ljudfiler m&ouml;jligheten att &aring;terskapa andan och atmosf&auml;ren som produceras av en av de mest k&auml;nda f&ouml;rst&auml;rkare i ljudhistoria. Peters krets, s&auml;rskilt designen av utg&aring;ngstransformatorn har blivit legendarisk status - analyserad av de finaste sinnena i branschen.
&nbsp;
Quad II classic har &aring;terskapats exakt med utg&aring;ngsventiler och inloppsventiler som motsvarar de som anv&auml;nds i originalet. Utg&aring;ngsventilerna producerar cirka 15W per kanal som arbetar i klass A, vilket ger ett h&auml;rligt s&ouml;tt och raffinerat ljud med l&auml;mpligt matchade samtida h&ouml;gtalare.",https://hifi-freaks.se/quad-qii-classic.html,https://hifi-freaks.se/media/catalog/product/q/i/qii-classic_20150401141828_137.jpg,"in stock",Quad,new,16990.0000
"QUAD QC Twenty Four","QUAD QC Twenty Four","For the QC Twenty Four pre amp, our designer scoured the globe for the very finest components, with possibly the best example of this being the new 'old stock' 6111WA double triode.&nbsp;With transformers designed by one of the world's leading authorities and relay input switching the musical signal is preserved in its purest form - pursuant to the philosophy of the theoretical perfect amplifier which Peter Walker himself stated is, 'a straight wire with gain'. The QC Twenty Four has 2 main outputs, 2 Tape Play and Record connections and inputs for CD, Tuner, Aux 1, Aux 2 and an optional Phono port.",https://hifi-freaks.se/quad-qc-twenty-four.html,https://hifi-freaks.se/media/catalog/product/q/c/qc24_20150401121055_112.jpg,"in stock",Quad,new,12990.0000
DSX1SE,"Wharfedale DX-1SE","H&ouml;gkvalitativ hemmabio kan bli kostsamt, b&aring;de ekonomiskt och n&auml;r det g&auml;ller hur mycket plats det tar i vardagsrummet. F&ouml;r de som vill ha en mer diskret, elegant och prisv&auml;rd l&ouml;sning f&ouml;r &auml;kta surroundljud &auml;r DX-1SE 5,1 h&ouml;gtalarsystemet fr&aring;n Wharfedale perfekt.
DX-1SE best&aring;r av fyra satellith&ouml;gtalare f&ouml;r fram och bak, plus en liknande diminutiv centerh&ouml;gtalare och en kompakt aktiv subbas. H&ouml;gtalarnas design &auml;r inspirerad av de multi-prisbel&ouml;nta Diamond stativh&ouml;gtalarna, om &auml;n krympta till en mycket mindre storlek - satelliterna &auml;r bara 19 cm h&ouml;ga. DX-1SE ers&auml;tter DX-1 HCP, ett liknande diminutivt h&ouml;gtalarpaket som allm&auml;nt lovordades f&ouml;r sin utm&auml;rkta ""ljud per Pound""-prestanda som gav det femstj&auml;rniga omd&ouml;men i tidskrifterna What Hi-Fi?, Sound and Vision och Home Cinema Choice och betyget 9/10 p&aring; Trusted Reviews hemsida. Det nya paketet presenterar ett antal f&ouml;rb&auml;ttringar, inklusive finjusterade drivenheter, &ouml;kad effektivitet och redesignat kabinett med st&ouml;rre inre volym. Resultatet &auml;r f&ouml;rb&auml;ttrad bas&aring;tergivning, b&auml;ttre detalj&aring;tergivning och bredare ljudskala.
&nbsp;
Varje DX-1SE Satellite har en 19 mm silkdometweeter och 75 mm mitt/baselement med en v&auml;vd polypropylenkon - v&auml;vd polypropylen anv&auml;nds f&ouml;r dess ideala kombination av l&auml;tthet, styrka och styvhet. H&ouml;ljet &auml;r en sluten l&aring;dkonstruktion, vilket g&ouml;r det l&auml;ttare att placera h&ouml;gtalarna i n&auml;rheten av en v&auml;gg utan att det p&aring;verka deras prestanda negativt.
&nbsp;
DX-1 Centre inneh&aring;ller samma silkdometweeter, flankerad av tv&aring; 75 mm mitt/baselement. I konstruktionen ing&aring;r ett avancerat aperiodiskt laddningssystem som best&aring;r av en ventil som har fyllts med ett resistivt, por&ouml;st skum f&ouml;r att kontrollera luftfl&ouml;det. Detta underl&auml;ttar basresponsen och bidrar till en rik och detaljerad prestanda i centerkanalen, som &auml;r en kritisk del av surroundljudet.
&nbsp;
Den matchande WH-D8 aktiva subbasen kombinerar en 200 mm l&aring;ngslagig baskon med en 120 W f&ouml;rst&auml;rkare f&ouml;r att leverera bas som &auml;r snabb, djup och v&auml;ldefinierad fr&aring;n en extremt kompakt enhet - endast 328x268x322mm (HxBxD). Kvaliteten p&aring; subbasens design garanterar en perfekt integrering med de andra h&ouml;gtalarna i paketet, utan n&aring;gon antydan till bl&aring;sljud eller &ouml;verh&auml;ng i basen. Den har ocks&aring; en ""auto-power"" funktion som automatiskt byter fr&aring;n v&auml;ntel&auml;ge n&auml;r den k&auml;nner en signal och byter tillbaka igen n&auml;r den stannar.
&nbsp;
DX-1SE 5,1 h&ouml;gtalarpaket finns i h&ouml;gblank svart eller h&ouml;gblank vit och ger en smart, platsbesparande modern stil och sp&auml;nnande ljud f&ouml;r b&aring;de film och musik - snabb, slagkraftig och detaljrik, med en k&auml;nsla f&ouml;r skala som talar emot h&ouml;gtalarnas ringa storlek. Det &auml;r det perfekta s&auml;ttet att njuta av &auml;kta och engagerande surroundljud till ett pris som man mer f&ouml;rbinder med en soundbar &auml;n ett h&ouml;gkvalitativt 5,1 h&ouml;gtalarpaket.
&nbsp;
""I Storbritannien och runt om i v&auml;rlden finns det stor efterfr&aring;gan p&aring; kompakta 5,1 h&ouml;gtalarsystem som kombinerar skarp, modern estetik med h&ouml;g ljudkvalitet. I DX-1SE har vi inarbetat element fr&aring;n Wharfedales prisbel&ouml;nta Diamond-h&ouml;gtalare f&ouml;r att kunna leverera ett exklusivt paket som inte bara &auml;r en prydnad i hemmet,&nbsp; men som ocks&aring; &auml;r v&auml;ldigt sk&ouml;nt att lyssna p&aring;. Modernt filmljud &auml;r exceptionellt kr&auml;vande, men vi har sett till att det h&auml;r paketet &auml;r skr&auml;ddarsytt f&ouml;r uppgiften.""
Peter Comeau - chef f&ouml;r akustisk design
&nbsp;
Wharfedale DX-1SE 5,1 hemmabioh&ouml;gtalarpaket kan k&ouml;pas nu och ers&auml;tter DX-1 HCP. Ett extra satellit-expansionspaket kommer ocks&aring; snart, perfekt f&ouml;r dem som vill expandera 5,1 paketet till en 7,1-konfiguration",https://hifi-freaks.se/wharfedale-dx1se.html,https://hifi-freaks.se/media/catalog/product/w/0/w00089_20160111173734_1053.jpg,"in stock",Wharfedale,new,5999.0000
Myamp,"Micromega MyAMP (B-STOCK)","MyAMP&nbsp;is an amplifier for use with stereo speakers that has both digital and bluetooth ports, something you often don&rsquo;t find on traditional amplifiers. &nbsp;
With an output of 2x60W into 4 ohms (class A/B) the MyAMP works perfectly with large stereo system, television, tablet, smartphone or computer.
&nbsp;
You no longer need several different sytems, the MyAMP is 3-in-1: DAC, Bluetooth aptx technology and an amplifier rolled into one.
&nbsp;
After research into heat output we have included a specific MICROMEGA radiator with a silent fan in the MyAmp design. The fan works whilst the amplifier is in use.&nbsp;
In order to guarantee top quality sound the amplifier has been produced as a class AB amp.",https://hifi-freaks.se/micromega-myamp.html,https://hifi-freaks.se/media/catalog/product/m/i/micromega-myamp-610x406.jpg,"in stock",,new,4990.0000
"Crystal 4.3","Wharfedale Crystal 4.3","Wharfedale Crystal 4 Series-h&ouml;gtalare &auml;r tillverkade av musik och film&auml;lskare som s&ouml;ker en h&ouml;gkvalitativ, fullfj&auml;drad hemmabio-l&ouml;sning till ett pris p&aring; grundniv&aring;.
Wharfedale har utformat h&ouml;gtalare sedan 1932. De ursprungliga m&ouml;nster av grundare Gilbert Briggs gjordes f&ouml;r musikalitet och prestanda och medan mycket har f&ouml;r&auml;ndrats med avseende p&aring; tekniker som f&ouml;rare material och produktionsmetoder har Wharfedale ingenj&ouml;rer beh&aring;llit ett liknande tillv&auml;gag&aring;ngss&auml;tt f&ouml;r Crystal 4 design.
Crystal 4-serien har konstruerats f&ouml;r sp&auml;nning - s&auml;rskilt f&ouml;r filmer och musik, ett Crystal 4-system demonstrerar t&auml;ckning och djup som vanligtvis h&ouml;r samman med mycket dyrare hemmabiosystem. Intoxicating h&ouml;gfrekvenser, kraftfull bas - det &auml;r mest tack vare v&aring;r bepr&ouml;vade drivteknik.
Crystal 4-serien &auml;r klar i valet av svart, vit eller valn&ouml;t-vinylf&ouml;rpackade alternativ som passar i alla hem. Crystal 4.1 har ocks&aring; en bakplatta med v&auml;ggmonteringsarmatur.",https://hifi-freaks.se/wharfedale-crystal-4.html,https://hifi-freaks.se/media/catalog/product/w/h/wharfedale-crystal-4-white-01-8211-kopio-ml_532.jpg,"in stock",Wharfedale,new,9299.0000
"Crystal 4 mini","Wharfedale Crystal 4 Mini 5.1","Wharfedale Crystal 4 Series-h&ouml;gtalare &auml;r tillverkade av musik och film&auml;lskare som s&ouml;ker en h&ouml;gkvalitativ, fullfj&auml;drad hemmabio-l&ouml;sning till ett pris p&aring; grundniv&aring;. Bokhylla och golvh&ouml;gtalare inom intervallet utf&ouml;rs &auml;ven i tv&aring;kanalsystem i sig sj&auml;lv.
Wharfedale har designat h&ouml;gtalare sedan 1932. De ursprungliga m&ouml;nster av grundare Gilbert Briggs gjordes f&ouml;r musikalitet och prestanda och medan mycket har f&ouml;r&auml;ndrats med avseende p&aring; tekniker som drivmaterial och produktionsmetoder har Wharfedale ingenj&ouml;rer beh&aring;llit ett liknande tillv&auml;gag&aring;ngss&auml;tt f&ouml;r Crystal 4 design.
Crystal 4-serien har konstruerats f&ouml;r sp&auml;nning - s&auml;rskilt f&ouml;r filmer och musik, ett Crystal 4-system demonstrerar t&auml;ckning och djup som vanligtvis h&ouml;r samman med mycket dyrare hemmabiosystem. Intoxicating h&ouml;gfrekvenser, kraftfull bas - det &auml;r mest tack vare v&aring;r bepr&ouml;vade drivteknik.
Crystal 4-serien &auml;r klar med ett urval av svartvita eller valn&ouml;t-vinylf&ouml;rpackade alternativ som passar i alla hem. Crystal 4.1 har ocks&aring; en bakplatta med v&auml;ggmonteringsarmatur.",https://hifi-freaks.se/wharfedale-crystal-4-mini-5-1.html,https://hifi-freaks.se/media/catalog/product/i/m/img_9639.png,"in stock",Wharfedale,new,7996.0000
